"Gene","F_statistic","p_value","variance","rejected"
"gene_17029",33.7929597937472,9.9624535335653e-26,10.2451959666033,TRUE
"gene_1801",270.711108841693,3.09759558483437e-144,10.2432533482254,TRUE
"gene_15474",168.298305800675,1.2282808005637e-102,10.2356731274409,TRUE
"gene_1059",349.317823477976,1.68651861991983e-170,10.2243550020731,TRUE
"gene_15995",101.318791867941,1.25947564849366e-68,10.2231109212388,TRUE
"gene_19",46.0434567653152,2.46299152558488e-34,10.2078773064211,TRUE
"gene_18479",26.2180836075737,3.42084028206963e-20,10.2038304576247,TRUE
"gene_769",49.376389126556,1.32005175909407e-36,10.1957196867185,TRUE
"gene_16131",1088.47658993141,7.11052968276425e-316,10.1910026509457,TRUE
"gene_9180",69.7853294881106,6.58719559585882e-50,10.1883207796347,TRUE
"gene_19441",16.6416732413779,5.81674483729223e-13,10.1830472483423,TRUE
"gene_13494",97.0507274673156,3.2870349963822e-66,10.1582284174503,TRUE
"gene_11465",64.8202744030951,9.1488461550297e-47,10.1382438638219,TRUE
"gene_13112",28.8769068972896,3.74322931940568e-22,10.1376695123643,TRUE
"gene_15727",108.530252827586,1.25212141009444e-72,10.1114652665688,TRUE
"gene_9434",150.046157276091,5.16041534120211e-94,10.1059119534843,TRUE
"gene_7653",132.213836106525,3.75355319677599e-85,10.0969371730853,TRUE
"gene_3220",31.6353410711881,3.61378469184009e-24,10.0888365593178,TRUE
"gene_5658",110.809874652109,7.14451005507532e-74,10.0641998881018,TRUE
"gene_3543",82.7565302890852,7.37818787714868e-58,10.0554649961934,TRUE
"gene_6785",205.039767986301,9.58184002140982e-119,10.030670979788,TRUE
"gene_14115",123.142870705203,1.82127399902673e-80,10.0262983407198,TRUE
"gene_15796",131.621854893366,7.5252514007533e-85,10.0242193339697,TRUE
"gene_11346",376.658086414462,9.22339079897627e-179,10.0140078459063,TRUE
"gene_16157",184.582955887417,5.70588015629994e-110,10.0129318134378,TRUE
"gene_10877",100.870362951293,2.25562157055578e-68,10.0051779198815,TRUE
"gene_31",73.4826852736922,3.26833607267843e-52,9.99055457945303,TRUE
"gene_19594",126.039398212755,5.65677183330128e-82,9.97101299459095,TRUE
"gene_6112",64.6355939800078,1.19974786730094e-46,9.97003167752032,TRUE
"gene_17018",134.652140977283,2.14833597807327e-86,9.96948475925753,TRUE
"gene_6619",29.2862913244949,1.87649949049498e-22,9.96947417564044,TRUE
"gene_4290",121.876289698135,8.46205832768312e-80,9.96254902307707,TRUE
"gene_4481",102.976999560121,1.47956598062696e-69,9.89646811832759,TRUE
"gene_9228",87.0763585479287,2.01482843734501e-60,9.87870325096745,TRUE
"gene_14090",30.6044303996475,2.03593501365745e-23,9.87547822047394,TRUE
"gene_13385",57.8471244411586,2.98896976558693e-42,9.86762521680355,TRUE
"gene_16475",41.0840459538012,6.72467217638054e-31,9.86502578427415,TRUE
"gene_1510",1735.7396018771,0,9.85734420592017,TRUE
"gene_12871",36.0395165156478,2.44796260712815e-27,9.83153195886595,TRUE
"gene_16106",61.8215498614163,7.75954285522774e-45,9.81036309058159,TRUE
"gene_4596",98.8867565046407,2.96842560806705e-67,9.79985801843163,TRUE
"gene_10635",33.6157862234482,1.33463619108068e-25,9.79788626689067,TRUE
"gene_12300",96.3340809347859,8.45274716574891e-66,9.75533665529651,TRUE
"gene_17907",91.4709359316897,5.34630222978844e-63,9.74160373980728,TRUE
"gene_639",86.5680672314116,4.01821948624066e-60,9.74078593869401,TRUE
"gene_5692",49.4424564170251,1.19050409407522e-36,9.73836830622429,TRUE
"gene_10285",151.919069676877,6.39320332455909e-95,9.71714919158289,TRUE
"gene_9179",114.679910829704,5.76087522170191e-76,9.70466384909753,TRUE
"gene_6412",106.890355387647,9.98219762855936e-72,9.69742757705778,TRUE
"gene_15461",19.0214442032894,8.79714286266364e-15,9.69594746914134,TRUE
"gene_7168",41.2114511652244,5.47830901364756e-31,9.68224018410205,TRUE
"gene_15901",67.9526614061961,9.36770637511464e-49,9.65239167995711,TRUE
"gene_2710",58.7937036521445,7.18992833974689e-43,9.64970479766667,TRUE
"gene_3925",267.667169005308,3.90404914452146e-143,9.63713135285252,TRUE
"gene_7239",19.1741572360524,6.73669673103049e-15,9.62845890859499,TRUE
"gene_3815",60.6410427348497,4.50387855780971e-44,9.62824060510199,TRUE
"gene_95",118.267931269375,6.88375339483992e-78,9.62620827646751,TRUE
"gene_16089",44.3582940485915,3.54653364418699e-33,9.61485315109902,TRUE
"gene_12246",46.5969659888459,1.02974011247726e-34,9.58527432656584,TRUE
"gene_13506",109.434682994153,4.0167407519464e-73,9.56275051124155,TRUE
"gene_3861",762.322550584281,4.27507086600783e-266,9.55199089265383,TRUE
"gene_3524",1053.73506626328,3.01299976365517e-311,9.54205420183724,TRUE
"gene_11475",154.300707854412,4.58610961027374e-96,9.54091869413355,TRUE
"gene_13718",78.2305969398237,3.96941626442521e-55,9.54063585073626,TRUE
"gene_15448",53.7663938528201,1.48901294048794e-39,9.5318053555898,TRUE
"gene_6356",91.9875395874351,2.68820260300822e-63,9.52746035110912,TRUE
"gene_19436",156.8051537137,2.93416256234337e-97,9.52244564981156,TRUE
"gene_19163",20.1702122727914,1.17653758727834e-15,9.51319964110262,TRUE
"gene_7418",155.87853855544,8.09887550956984e-97,9.49616041621179,TRUE
"gene_4630",58.1282945383417,1.95613818693869e-42,9.49329945322958,TRUE
"gene_10842",67.5233380085732,1.7454312339304e-48,9.49325016393862,TRUE
"gene_13229",9.14351388931514,3.72931168399436e-07,9.48732978742118,TRUE
"gene_14987",77.3273592320379,1.41034368551534e-54,9.48033902593196,TRUE
"gene_13940",78.702591415737,2.04672839764044e-55,9.46614971807719,TRUE
"gene_4838",50.0805682838637,4.40334448093281e-37,9.43768410598558,TRUE
"gene_19609",29.481793595797,1.35018883415439e-22,9.43576444625349,TRUE
"gene_4224",684.517937757153,9.73920412143113e-252,9.40665441273334,TRUE
"gene_19211",3.70465699041975,0.00557191770188396,9.39867126190368,TRUE
"gene_3885",107.883972520262,2.82926497154478e-72,9.39854868548841,TRUE
"gene_12849",18.2418303186458,3.46027328042628e-14,9.36427593977813,TRUE
"gene_708",22.683480492276,1.49062978991211e-17,9.36071266049357,TRUE
"gene_13508",84.7711639222266,4.63818093410475e-59,9.36006153980476,TRUE
"gene_17994",93.6286442388426,3.03875206668191e-64,9.35669617569184,TRUE
"gene_4955",15.3944788743053,5.31925992365517e-12,9.35433175893659,TRUE
"gene_11406",6.53031827383199,3.95700096839114e-05,9.35143902835891,TRUE
"gene_8409",71.8574098335746,3.34134984805012e-51,9.33865494628889,TRUE
"gene_3700",132.919393662889,1.63338507854756e-85,9.33816858601031,TRUE
"gene_4478",151.524795777318,9.88845165563888e-95,9.30912960229922,TRUE
"gene_782",172.232911477331,1.96597091108871e-104,9.29951656107858,TRUE
"gene_1074",111.116225874435,4.86949119323703e-74,9.29807143759147,TRUE
"gene_6938",40.39325089617,2.04856734573886e-30,9.29460841508294,TRUE
"gene_14468",102.176764232545,4.15019987531703e-69,9.2942623097052,TRUE
"gene_9644",15.9945398121705,1.8315681772963e-12,9.27172154826114,TRUE
"gene_16359",76.5885858598977,3.99496917272443e-54,9.26885334228931,TRUE
"gene_19624",3.99671251518945,0.00337782263051361,9.26760957031443,TRUE
"gene_13475",109.571477456702,3.38462643329553e-73,9.26735372796407,TRUE
"gene_13911",58.1574160723725,1.87300980864391e-42,9.26269136964413,TRUE
"gene_264",15.115790206845,8.73237388241824e-12,9.25407887904046,TRUE
"gene_8820",20.5739275694947,5.82247125239726e-16,9.24647519941423,TRUE
"gene_13832",57.2546298500676,7.30713294574509e-42,9.24415352518238,TRUE
"gene_7626",27.398689642778,4.58363208480168e-21,9.24165163379814,TRUE
"gene_3807",42.5993939561057,5.85905119643405e-32,9.23422378472144,TRUE
"gene_15295",28.2146846035196,1.14749828769667e-21,9.22056505052086,TRUE
"gene_6596",59.6990360041907,1.84641820838934e-43,9.19831286047643,TRUE
"gene_3766",88.6943136909956,2.24193435577169e-61,9.19815848231055,TRUE
"gene_3806",210.650448145979,4.46445624992711e-121,9.19651556899572,TRUE
"gene_19607",101.791297984078,6.82180054378577e-69,9.19434138525111,TRUE
"gene_16277",20.3087535062795,9.23721519359475e-16,9.16950281735147,TRUE
"gene_11917",61.7160712497248,9.07499932061232e-45,9.15700957714547,TRUE
"gene_18651",36.9996139156445,5.09548688682155e-28,9.15469019392985,TRUE
"gene_19156",45.5386378316367,5.47449822769532e-34,9.1425002358753,TRUE
"gene_15867",72.6126205857062,1.13457916918478e-51,9.14091824436009,TRUE
"gene_17478",40.7813287742782,1.09392827262396e-30,9.13604484133555,TRUE
"gene_10996",30.9056293432123,1.22778128497789e-23,9.1106056587017,TRUE
"gene_2055",9.72506487224315,1.31606940377684e-07,9.10438344377246,TRUE
"gene_11394",8.33340789029486,1.58778032811526e-06,9.09931760141738,TRUE
"gene_8092",9.95957782957121,8.64905286414598e-08,9.06998528871662,TRUE
"gene_3693",82.7978732651528,6.96814706571326e-58,9.06190333932414,TRUE
"gene_7434",53.4072352957095,2.58029593501969e-39,9.05300392864451,TRUE
"gene_4585",279.074371362506,3.18967831631851e-147,9.04890463470225,TRUE
"gene_15621",37.9403476197282,1.09789454105362e-28,9.04646522398954,TRUE
"gene_2896",11.1136063727881,1.09507924964008e-08,9.04341830320007,TRUE
"gene_5753",90.9944378865322,1.01252209816018e-62,9.03674648828332,TRUE
"gene_3458",663.500071324066,1.20546309317487e-247,9.03579489535417,TRUE
"gene_9712",7.09528620162808,1.44949008380674e-05,9.02950471839626,TRUE
"gene_1244",36.1335081691376,2.09989357577748e-27,9.01580326820673,TRUE
"gene_7259",83.4376544080341,2.89429585313174e-58,9.01237688354289,TRUE
"gene_14849",36.9762992147554,5.29287436753894e-28,9.00954679924071,TRUE
"gene_3837",77.5389300390239,1.04794830774424e-54,9.00621542375148,TRUE
"gene_1337",159.865371461816,1.04389289303869e-98,9.00275040142101,TRUE
"gene_5010",113.244222036355,3.41229283272241e-75,8.99936823822297,TRUE
"gene_13528",204.590485242936,1.47532463124902e-118,8.99388864972944,TRUE
"gene_662",23.4905913267329,3.69748844110733e-18,8.98977653454526,TRUE
"gene_17926",349.362839944841,1.63774488839224e-170,8.98266701225996,TRUE
"gene_6400",129.921484995796,5.5955359865651e-84,8.97676089047554,TRUE
"gene_8596",472.808805582922,5.29973698287136e-205,8.97478703609315,TRUE
"gene_11226",33.5065625740949,1.59948847052661e-25,8.97013779277404,TRUE
"gene_1567",112.762309306618,6.20578100284556e-75,8.96326740158023,TRUE
"gene_14524",29.6252058446209,1.06132196506939e-22,8.95946666326534,TRUE
"gene_12884",76.5448812869481,4.24899250535395e-54,8.9519737259007,TRUE
"gene_10621",70.0146156140163,4.74461790149973e-50,8.94314669998264,TRUE
"gene_14835",85.1934377331138,2.60377705755055e-59,8.94210081228697,TRUE
"gene_2909",357.151730339184,6.52749582795486e-173,8.94124791195585,TRUE
"gene_14387",40.8567514709762,9.69105214208222e-31,8.93107182114251,TRUE
"gene_10350",192.24995708082,2.56886006474764e-113,8.92575629236413,TRUE
"gene_3727",86.0943591660564,7.64118504359908e-60,8.92309855904245,TRUE
"gene_3218",67.6643666418165,1.42095788716763e-48,8.91290742583117,TRUE
"gene_1199",106.499633873007,1.63637144527602e-71,8.90372325007531,TRUE
"gene_8617",41.5259192378559,3.29667769415628e-31,8.9029619257662,TRUE
"gene_13383",71.9760573236206,2.8164891577691e-51,8.88694421193381,TRUE
"gene_17700",34.64336608857,2.44402276744742e-26,8.87739155999544,TRUE
"gene_16364",156.074799486873,6.53949591744956e-97,8.86198197847592,TRUE
"gene_2084",88.5145979546804,2.85845990016775e-61,8.85733562884426,TRUE
"gene_2832",77.1136278602061,1.90491617881646e-54,8.85438429125419,TRUE
"gene_11714",31.7280881779718,3.09567511058584e-24,8.84837013278756,TRUE
"gene_17974",54.4256155551687,5.42008305359556e-40,8.83582572752518,TRUE
"gene_17846",101.603689667502,8.69901095105104e-69,8.82847891905006,TRUE
"gene_17063",45.7845420480276,3.70853353498806e-34,8.82087600988108,TRUE
"gene_5159",126.687349609187,2.60320168196613e-82,8.80286803201649,TRUE
"gene_9225",245.573875447619,6.51016951577205e-135,8.79707954994909,TRUE
"gene_2953",101.076635110289,1.72725653520164e-68,8.77845944135386,TRUE
"gene_9545",6.9841544864847,1.76721370023362e-05,8.76130732911674,TRUE
"gene_5022",21.0637413372689,2.48339488509032e-16,8.75946045719158,TRUE
"gene_4565",29.4195684999847,1.49885948872531e-22,8.75281803150988,TRUE
"gene_7781",17.1632316188392,2.31266870633595e-13,8.73904334217097,TRUE
"gene_8801",864.375924020483,2.66295406853198e-283,8.72917163835399,TRUE
"gene_17931",91.7230448178133,3.82558420150156e-63,8.71423900796301,TRUE
"gene_15589",448.504164846288,9.42703956195123e-199,8.70590463508607,TRUE
"gene_2389",41.6944412528825,2.51646420126533e-31,8.69783983472962,TRUE
"gene_16107",108.469099388061,1.35206786268423e-72,8.69571275382596,TRUE
"gene_13916",455.340749996913,1.59441027780938e-200,8.69297633504462,TRUE
"gene_3664",132.296955861202,3.40349309480583e-85,8.69047381596002,TRUE
"gene_9989",42.2507333382275,1.02828389145832e-31,8.68984724665059,TRUE
"gene_3621",63.9483503237634,3.31467989794328e-46,8.68045152359806,TRUE
"gene_400",44.8315011192529,1.67665299052256e-33,8.67479013393757,TRUE
"gene_9752",16.2250139677294,1.21769315424732e-12,8.66812869623145,TRUE
"gene_3891",36.5570581501202,1.04943475418274e-27,8.66156525125082,TRUE
"gene_10234",21.0012199254728,2.76745200438475e-16,8.6473815439917,TRUE
"gene_5524",34.2843049927624,4.41284282893319e-26,8.63790818267865,TRUE
"gene_3223",55.1408709841862,1.82416088861243e-40,8.63321658544865,TRUE
"gene_6557",199.654415689584,1.76753327411034e-116,8.62732758690649,TRUE
"gene_13321",45.3871028779471,6.95535605548709e-34,8.62242650198779,TRUE
"gene_6995",20.5578122188527,5.98788137883022e-16,8.62231606739052,TRUE
"gene_4058",281.635060702064,4.02991126381486e-148,8.60901904231071,TRUE
"gene_7380",153.041250689535,1.84371938358315e-95,8.60824155518659,TRUE
"gene_17905",319.411961777311,5.74308180308181e-161,8.59205581296717,TRUE
"gene_10297",134.365859724552,3.0063614621276e-86,8.58839662363689,TRUE
"gene_8051",49.1093101353184,2.00039243170184e-36,8.58163533065574,TRUE
"gene_4171",5.96353462454289,0.000108183801787576,8.57738544457172,TRUE
"gene_1105",197.15363281175,2.02427010228721e-115,8.57158454569181,TRUE
"gene_8349",849.246490494039,7.49735931953405e-281,8.56698827238848,TRUE
"gene_4209",79.3500182660068,8.2978197515586e-56,8.56488744522246,TRUE
"gene_15737",198.685668528682,4.52670799045893e-116,8.552714735783,TRUE
"gene_3370",93.2019201610642,5.34012167055287e-64,8.55238571472395,TRUE
"gene_17586",64.2770307658264,2.03729906053186e-46,8.54890170105509,TRUE
"gene_10354",61.9735067446183,6.18600992920195e-45,8.54470374551363,TRUE
"gene_10691",19.5402259302633,3.54385465769037e-15,8.54350258715492,TRUE
"gene_10489",10.2956105894661,4.73829174800247e-08,8.52154317736295,TRUE
"gene_10810",96.233923507061,9.63466068683996e-66,8.52016243075115,TRUE
"gene_9130",75.6351895205284,1.53427187794624e-53,8.50655563832784,TRUE
"gene_19202",114.376481979972,8.39186427517452e-76,8.49923316187162,TRUE
"gene_15440",37.0965970229113,4.35136974346564e-28,8.49842909225934,TRUE
"gene_1785",113.448485395382,2.65353704238274e-75,8.49776950551864,TRUE
"gene_13514",75.1522582255125,3.03993020454743e-53,8.49376687456079,TRUE
"gene_3227",71.7998711086735,3.6293039926127e-51,8.48727352468454,TRUE
"gene_18730",165.589640866382,2.19110153788921e-101,8.48469148349873,TRUE
"gene_10922",186.476390733089,8.40131086116801e-111,8.48072779419854,TRUE
"gene_8026",32.2950444342035,1.20057550215535e-24,8.47699138313518,TRUE
"gene_5576",922.199539085809,2.57314281981954e-292,8.46425897293484,TRUE
"gene_14093",11.1610836187943,1.00556745266714e-08,8.46007476814904,TRUE
"gene_10855",17.3015155761934,1.81267810952251e-13,8.46003218295156,TRUE
"gene_11586",118.637065818791,4.37727472639543e-78,8.45717466377527,TRUE
"gene_12312",4.10480244432599,0.00280503293002456,8.45106223381583,TRUE
"gene_88",357.909508455707,3.83872355446274e-173,8.44071372670638,TRUE
"gene_234",148.071232236279,4.7095232539041e-93,8.43346407588374,TRUE
"gene_14428",175.882391372896,4.41161893187804e-106,8.43079399632002,TRUE
"gene_18283",69.3311567104704,1.27009906784616e-49,8.4282014076646,TRUE
"gene_14191",18.0100730708353,5.19608066590562e-14,8.41583126189667,TRUE
"gene_381",321.803937553384,9.34779127305886e-162,8.4082237959044,TRUE
"gene_13211",122.071314711384,6.67906906311812e-80,8.40393272915002,TRUE
"gene_8024",366.842820794153,7.86986695639058e-176,8.40131391219563,TRUE
"gene_9181",65.5913510967738,2.94552873424887e-47,8.3896255402719,TRUE
"gene_5540",72.778032758703,8.95547467964742e-52,8.38007644283295,TRUE
"gene_8091",128.486761200115,3.05778771017631e-83,8.3800741309659,TRUE
"gene_7561",69.2746043563182,1.37839966751663e-49,8.37907520255475,TRUE
"gene_219",3391.74012068895,0,8.37679158067855,TRUE
"gene_6654",19.4550194213519,4.11617210624617e-15,8.36843071502162,TRUE
"gene_14116",290.155501400352,4.20465621277963e-151,8.36554382849928,TRUE
"gene_1550",16.075663061732,1.58679332191692e-12,8.36467690980504,TRUE
"gene_4882",34.4560508343669,3.32845177491291e-26,8.36394458137222,TRUE
"gene_13384",123.825999155827,8.04750438897301e-81,8.36369394560061,TRUE
"gene_10214",86.5451440145287,4.14665184302804e-60,8.35107856482617,TRUE
"gene_1546",59.2750416494575,3.4885641263523e-43,8.32651373093201,TRUE
"gene_7179",26.5520807857237,1.93253065336807e-20,8.29880881599201,TRUE
"gene_9543",53.1388619007506,3.89415431309357e-39,8.29752405876745,TRUE
"gene_1348",82.1750727780931,1.64438771799474e-57,8.29234277463228,TRUE
"gene_16527",72.8018902577532,8.65889248112472e-52,8.29050150056383,TRUE
"gene_5255",181.700833041082,1.08253008396917e-108,8.28957993649039,TRUE
"gene_4275",4.16505009284879,0.00252723370411088,8.28899203501319,TRUE
"gene_20126",72.2483004221713,1.91254322744204e-51,8.28546356058997,TRUE
"gene_350",45.3417221089137,7.4709641825737e-34,8.27803772345135,TRUE
"gene_19455",29.6281765191417,1.05608918521945e-22,8.26699643740956,TRUE
"gene_2289",54.6579951889503,3.80025293180299e-40,8.26195298227147,TRUE
"gene_593",159.801306702528,1.11733377738324e-98,8.25527939820561,TRUE
"gene_1378",228.161531023939,3.80511779353986e-128,8.24576250220941,TRUE
"gene_4474",53.8829720660432,1.24441911196369e-39,8.24559546992882,TRUE
"gene_14423",27.0177663369082,8.74725118236206e-21,8.23991400128147,TRUE
"gene_19193",362.993106602392,1.11989559356471e-174,8.23724288569383,TRUE
"gene_10604",5.14587848017464,0.000456933749830735,8.22982862873519,TRUE
"gene_13105",29.6567726375326,1.00621085577054e-22,8.22408699749355,TRUE
"gene_18325",26.5794629661135,1.84529657565751e-20,8.21791003767442,TRUE
"gene_8595",208.82714414654,2.53573642917577e-120,8.21268293571722,TRUE
"gene_6362",46.8659198127716,6.73791770813408e-35,8.21261745486123,TRUE
"gene_13075",37.4954359665212,2.26975134607053e-28,8.20693912355129,TRUE
"gene_12062",196.028673869561,6.12560350921591e-115,8.19433472541812,TRUE
"gene_18934",79.3084626105321,8.78799910732986e-56,8.18992699031706,TRUE
"gene_11450",48.3630191277968,6.41478418777021e-36,8.18643562620685,TRUE
"gene_10591",114.710560235394,5.54448537708067e-76,8.17857926416554,TRUE
"gene_8516",20.7883295978864,4.00845541227614e-16,8.17314714886971,TRUE
